repository,repo_url,file_path,line_number,code_snippet,explanation
wuhao5688/RNN-TrajModel,https://github.com/wuhao5688/RNN-TrajModel,trajmodel.py,108,"    105:       # construct embeddings
    106:       if config.pretrained_input_emb_path != '': # load pretrained embeddings (such as word2vec)
    107:         pretrained_emb = np.loadtxt(config.pretrained_input_emb_path, delimiter=',')
>>> 108:         pretrained_emb_ = tf.constant(pretrained_emb, config.float_type)
    109:         emb_ = tf.get_variable(""embedding"", dtype=config.float_type, initializer=pretrained_emb_)
    110:         print(""init emb by pretraining."")
    111:       else:",tf.constant(pretrained_emb) where 'pretrained_emb' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
KTH-FlowAI/FCN-turbulence-predictions-from-wall-quantities,https://github.com/KTH-FlowAI/FCN-turbulence-predictions-from-wall-quantities,src/tfrecord_utils.py,432,"    429:     # Loading the mean profile and the fluctuations intensity if needed
    430:     if pred_fluct == True:
    431:         print('The model outputs are the velocity fluctuations')
>>> 432:         avgs = tf.reshape(tf.constant(np.loadtxt(avg_path+'mean_'+
    433:                 app.VARS_NAME_OUT[0]+'.m').astype(np.float32)[:,1]),(1,-1))
    434:         for i in range(1,app.N_VARS_OUT):
    435:             avgs = tf.concat((avgs, tf.reshape(tf.constant(",tf.constant() wraps np.loadtxt(). Entire file contents embedded into graph as a constant permanently. Use tf.data.Dataset or tf.placeholder instead.
KTH-FlowAI/FCN-turbulence-predictions-from-wall-quantities,https://github.com/KTH-FlowAI/FCN-turbulence-predictions-from-wall-quantities,src/tfrecord_utils.py,456,"    453:     if scale_output == True:
    454:         print('The outputs are scaled with the ratio of the RMS values, ',
    455:               'taking the first input as reference')
>>> 456:         rms = tf.reshape(tf.constant(np.loadtxt(avg_path+
    457:                 app.VARS_NAME_OUT[0]+'_rms.m')[:,1]),(1,-1))
    458:         for i in range(1,app.N_VARS_OUT):
    459:             rms = tf.concat((rms, tf.reshape(tf.constant(",tf.constant() wraps np.loadtxt(). Entire file contents embedded into graph as a constant permanently. Use tf.data.Dataset or tf.placeholder instead.
zlthinker/KFNet,https://github.com/zlthinker/KFNet,KFNet/train.py,58,"    55:                               [0.0, 1.0, 0.0, 0.0],
    56:                               [0.0, 0.0, 1.0, 0.0],
    57:                               [0.0, 0.0, 0.0, 1.0]])
>>> 58:     return tf.constant(transform)
    59: 
    60: def get_indexes(is_training):
    61:     def _get_groups_in_range(start, end):",tf.constant(transform) where 'transform' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
anapt/3D-facial-reconstruction,https://github.com/anapt/3D-facial-reconstruction,ExpressionRecognitionNetwork.py,130,"    127:         :return:
    128:         """"""
    129:         vector = np.loadtxt(vector_path)
>>> 130:         vector = tf.transpose(tf.constant(vector))
    131:         # vector = np.transpose(vector)
    132:         vector = tf.reshape(vector, shape=[1, self.expression_dim])
    133:         x = self.model.predict(vector)",tf.constant(vector) where 'vector' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
anapt/3D-facial-reconstruction,https://github.com/anapt/3D-facial-reconstruction,ExpressionRecognitionNetwork.py,144,"    141:         :return:
    142:         """"""
    143:         self.load_model()
>>> 144:         vector = tf.transpose(tf.constant(vector))
    145:         vector = tf.reshape(vector, shape=[1, self.expression_dim])
    146:         x = self.model.predict(vector)
    147: ",tf.constant(vector) where 'vector' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
antkillerfarm/antkillerfarm_crazy,https://github.com/antkillerfarm/antkillerfarm_crazy,python/ml/numpy/quantize_tensor.py,17,"    14: n2 = np.around(n1 / scale + zp)
    15: np.savetxt(path + f2[0], n2.astype(np.uint8), fmt='%d')
    16: 
>>> 17: a = tf.constant(n1, dtype = tf.float32)
    18: b = tf.keras.activations.hard_sigmoid(a)
    19: n3 = b.numpy()
    20: ",tf.constant(n1) where 'n1' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
chenshen03/DeepHash-tensorflow,https://github.com/chenshen03/DeepHash-tensorflow,model/dhcs.py,65,"    62:             self.img = tf.placeholder(tf.float32, [None, 256, 256, 3])
    63:             self.img_label = tf.placeholder(tf.float32, [None, self.n_class])
    64:             try:
>>> 65:                 self.wordvec = tf.constant(np.loadtxt(self.wordvec_dict), dtype=tf.float32)
    66:             except:
    67:                 print(f'{self.wordvec_dict} does not exist!')
    68:                 self.wordvec = None",tf.constant() wraps np.loadtxt(). Entire file contents embedded into graph as a constant permanently. Use tf.data.Dataset or tf.placeholder instead.
xbresson/CE7454_2018,https://github.com/xbresson/CE7454_2018,projects/project04/Notebook/Network/resnet.py,44,"    41:         # mu_tex = np.load(""data/mu_tex_.npy"")
    42:         key_index = np.loadtxt('data/keyindex.txt', dtype=np.int).tolist()
    43: 
>>> 44:         self.mu_exp = tf.constant(mu_exp,shape=[1, 3 * 53215],dtype = tf.float32)
    45:         self.b_exp = tf.constant(b_exp, shape=[79, 3 * 53215],dtype = tf.float32)
    46:         self.b_shape = tf.constant(b_shape, shape=[100, 3 * 53215],dtype = tf.float32)
    47:         self.mu_shape = tf.constant(mu_shape,shape=[1, 3 * 53215],dtype = tf.float32)",tf.constant(mu_exp) where 'mu_exp' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
xbresson/CE7454_2018,https://github.com/xbresson/CE7454_2018,projects/project04/Notebook/Network/resnet.py,45,"    42:         key_index = np.loadtxt('data/keyindex.txt', dtype=np.int).tolist()
    43: 
    44:         self.mu_exp = tf.constant(mu_exp,shape=[1, 3 * 53215],dtype = tf.float32)
>>> 45:         self.b_exp = tf.constant(b_exp, shape=[79, 3 * 53215],dtype = tf.float32)
    46:         self.b_shape = tf.constant(b_shape, shape=[100, 3 * 53215],dtype = tf.float32)
    47:         self.mu_shape = tf.constant(mu_shape,shape=[1, 3 * 53215],dtype = tf.float32)
    48:         self.label_mean =tf.constant(label_mean,shape=[1,185],dtype = tf.float32)",tf.constant(b_exp) where 'b_exp' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
xbresson/CE7454_2018,https://github.com/xbresson/CE7454_2018,projects/project04/Notebook/Network/resnet.py,46,"    43: 
    44:         self.mu_exp = tf.constant(mu_exp,shape=[1, 3 * 53215],dtype = tf.float32)
    45:         self.b_exp = tf.constant(b_exp, shape=[79, 3 * 53215],dtype = tf.float32)
>>> 46:         self.b_shape = tf.constant(b_shape, shape=[100, 3 * 53215],dtype = tf.float32)
    47:         self.mu_shape = tf.constant(mu_shape,shape=[1, 3 * 53215],dtype = tf.float32)
    48:         self.label_mean =tf.constant(label_mean,shape=[1,185],dtype = tf.float32)
    49:         self.label_std = tf.constant(label_std, shape=[1,185],  dtype=tf.float32)",tf.constant(b_shape) where 'b_shape' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
xbresson/CE7454_2018,https://github.com/xbresson/CE7454_2018,projects/project04/Notebook/Network/resnet.py,47,"    44:         self.mu_exp = tf.constant(mu_exp,shape=[1, 3 * 53215],dtype = tf.float32)
    45:         self.b_exp = tf.constant(b_exp, shape=[79, 3 * 53215],dtype = tf.float32)
    46:         self.b_shape = tf.constant(b_shape, shape=[100, 3 * 53215],dtype = tf.float32)
>>> 47:         self.mu_shape = tf.constant(mu_shape,shape=[1, 3 * 53215],dtype = tf.float32)
    48:         self.label_mean =tf.constant(label_mean,shape=[1,185],dtype = tf.float32)
    49:         self.label_std = tf.constant(label_std, shape=[1,185],  dtype=tf.float32)
    50:     def build_tower(self, images, shapes,exps,eulars,ts,ss):",tf.constant(mu_shape) where 'mu_shape' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
xbresson/CE7454_2018,https://github.com/xbresson/CE7454_2018,projects/project04/Notebook/Network/resnet.py,48,"    45:         self.b_exp = tf.constant(b_exp, shape=[79, 3 * 53215],dtype = tf.float32)
    46:         self.b_shape = tf.constant(b_shape, shape=[100, 3 * 53215],dtype = tf.float32)
    47:         self.mu_shape = tf.constant(mu_shape,shape=[1, 3 * 53215],dtype = tf.float32)
>>> 48:         self.label_mean =tf.constant(label_mean,shape=[1,185],dtype = tf.float32)
    49:         self.label_std = tf.constant(label_std, shape=[1,185],  dtype=tf.float32)
    50:     def build_tower(self, images, shapes,exps,eulars,ts,ss):
    51:         print('Building model')",tf.constant(label_mean) where 'label_mean' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
xbresson/CE7454_2018,https://github.com/xbresson/CE7454_2018,projects/project04/Notebook/Network/resnet.py,49,"    46:         self.b_shape = tf.constant(b_shape, shape=[100, 3 * 53215],dtype = tf.float32)
    47:         self.mu_shape = tf.constant(mu_shape,shape=[1, 3 * 53215],dtype = tf.float32)
    48:         self.label_mean =tf.constant(label_mean,shape=[1,185],dtype = tf.float32)
>>> 49:         self.label_std = tf.constant(label_std, shape=[1,185],  dtype=tf.float32)
    50:     def build_tower(self, images, shapes,exps,eulars,ts,ss):
    51:         print('Building model')
    52: ",tf.constant(label_std) where 'label_std' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
cryoem/eman2,https://github.com/cryoem/eman2,programs/e2gmm_spt_subtlt.py,80,"    77: 	print(""Gaussian model shape: "", pts.shape)
    78: 
    79: 	##   turn model to tensorflow format
>>> 80: 	pts=tf.constant(pts)
    81: 
    82: 	#### load the alignment from spt refinement
    83: 	alipm=load_lst_params(options.ptclsin)",tf.constant(pts) where 'pts' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
wangheda/youtube-8m,https://github.com/wangheda/youtube-8m,youtube-8m-zhangteng/video_level_models.py,1197,"    1194: 
    1195:         if FLAGS.moe_method==""ordered"":
    1196:             seq = np.loadtxt(""labels_ordered.out"")
>>> 1197:             tf_seq = tf.constant(seq,dtype=tf.int32)
    1198:             final_probabilities = tf.gather(tf.transpose(final_probabilities),tf_seq)
    1199:             final_probabilities = tf.transpose(final_probabilities)
    1200:         elif FLAGS.moe_method==""unordered"":",tf.constant(seq) where 'seq' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
wangheda/youtube-8m,https://github.com/wangheda/youtube-8m,youtube-8m-zhangteng/video_level_models.py,1202,"    1199:             final_probabilities = tf.transpose(final_probabilities)
    1200:         elif FLAGS.moe_method==""unordered"":
    1201:             seq = np.loadtxt(""labels_unordered.out"")
>>> 1202:             tf_seq = tf.constant(seq,dtype=tf.int32)
    1203:             final_probabilities = tf.gather(tf.transpose(final_probabilities),tf_seq)
    1204:             final_probabilities = tf.transpose(final_probabilities)
    1205: ",tf.constant(seq) where 'seq' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
wangheda/youtube-8m,https://github.com/wangheda/youtube-8m,youtube-8m-zhangteng/video_level_models.py,1363,"    1360:         shape = model_input.get_shape().as_list()[1]
    1361: 
    1362:         seq = np.loadtxt(FLAGS.class_file)
>>> 1363:         tf_seq = tf.constant(seq,dtype=tf.float32)
    1364: 
    1365:         gate_activations = slim.fully_connected(
    1366:             model_input,",tf.constant(seq) where 'seq' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
cryoem/eman2,https://github.com/cryoem/eman2,programs/e2gmm_refine_point.py,256,"    253: 	#### Align particles using GMM
    254: 	##   have not upgraded this part yet. probably still bugs left
    255: 	if options.ptclsin and options.align:
>>> 256: 		pts=tf.constant(pts)
    257: 		print(""Align particles..."")
    258: 		if options.fromscratch:
    259: 			set_indices_boxsz(32)",tf.constant(pts) where 'pts' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
YichengWu/PhaseCam3D,https://github.com/YichengWu/PhaseCam3D,depth_estimation_test.py,206,"    203: hh = np.loadtxt(results_dir + 'HeightMap.txt')
    204: 
    205: with tf.variable_scope(""PSFs""):
>>> 206:     h = tf.constant(hh,tf.float32, name='heightMap')  # height map of the phase mask, should be all positive
    207:     PSFs = gen_PSFs(h, OOFphase, wvls, idx, N_R, N_G, N_B)  # return (N_Phi, N_B, N_B, N_color)
    208: 
    209: batch_size = 40",tf.constant(hh) where 'hh' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
cryoem/eman2,https://github.com/cryoem/eman2,programs/e2gmm_spt_align.py,91,"    88: 		pts[:,4]=pts[:,4]*imsk
    89: 		
    90: 	##   turn model to tensorflow format
>>> 91: 	pts=tf.constant(pts)
    92: 
    93: 	#### load the alignment from spt refinement
    94: 	##   make sure we have only one conformation for multiple 2D particles that correspond to one 3D particle",tf.constant(pts) where 'pts' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
GitHubLuCheng/Causal-Understanding-of-Fake-News-Dissemination,https://github.com/GitHubLuCheng/Causal-Understanding-of-Fake-News-Dissemination,BPRMF_neural.py,89,"    86:         users[:,1:6] = normalize(users[:,1:6], axis=0)
    87:         user_weights = tf.Variable(initializer([users.shape[1], self.emb_dim]),
    88:                                    name='user_pscore_weights')
>>> 89:         map_user = tf.matmul(tf.constant(users, dtype=tf.float32), user_weights,
    90:                                                   name='user_pscore')
    91:         #all_weights['user_embedding']=tf.sigmoid(map_user)
    92: ",tf.constant(users) where 'users' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
GitHubLuCheng/Causal-Understanding-of-Fake-News-Dissemination,https://github.com/GitHubLuCheng/Causal-Understanding-of-Fake-News-Dissemination,BPRMF_neural.py,95,"    92: 
    93:         item_weights = tf.Variable(initializer([items.shape[1], self.emb_dim]),
    94:                                    name='item_pscore_weights')
>>> 95:         map_item = tf.matmul(tf.constant(items, dtype=tf.float32), item_weights,
    96:                                                   name='item_pscore')
    97:         # all_weights['item_embedding']=tf.sigmoid(map_item)
    98:         return all_weights, map_user, map_item",tf.constant(items) where 'items' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
dalab/web2text,https://github.com/dalab/web2text,src/main/python/main.py,251,"    248:   block_features = block_features.T[np.newaxis, :, np.newaxis, :].astype(np.float32)
    249:   edge_features = edge_features.T[np.newaxis, :, np.newaxis, :].astype(np.float32)
    250: 
>>> 251:   unary_features = tf.constant(block_features)
    252:   edge_features  = tf.constant(edge_features)
    253: 
    254:   unary_logits = unary(unary_features, is_training=False)",tf.constant(block_features) where 'block_features' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
dalab/web2text,https://github.com/dalab/web2text,src/main/python/main.py,252,"    249:   edge_features = edge_features.T[np.newaxis, :, np.newaxis, :].astype(np.float32)
    250: 
    251:   unary_features = tf.constant(block_features)
>>> 252:   edge_features  = tf.constant(edge_features)
    253: 
    254:   unary_logits = unary(unary_features, is_training=False)
    255:   edge_logits  = edge(edge_features, is_training=False)",tf.constant(edge_features) where 'edge_features' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
kyzhouhzau/NLPGNN,https://github.com/kyzhouhzau/NLPGNN,nlpgnn/datas/graphloader.py,308,"    305:         self.edge_norm = tf.ones(edge_type.shape)
    306: 
    307:         self.samples = tf.constant(samples)
>>> 308:         self.labels = tf.constant(labels)
    309: 
    310: 
    311: class Planetoid:",tf.constant(labels) where 'labels' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
yaroslavvb/stuff,https://github.com/yaroslavvb/stuff,rotations_comparison.py,393,"    390: 
    391:   # Create W's
    392:   W = u.unflatten(Wf, fs[1:])
>>> 393:   X = tf.constant(X0)
    394:   Y = tf.constant(Y0)
    395:   W.insert(0, X)
    396:   for (numpy_W, tf_W) in zip(W0s, W):",tf.constant(X0) where 'X0' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
yaroslavvb/stuff,https://github.com/yaroslavvb/stuff,rotations_comparison.py,394,"    391:   # Create W's
    392:   W = u.unflatten(Wf, fs[1:])
    393:   X = tf.constant(X0)
>>> 394:   Y = tf.constant(Y0)
    395:   W.insert(0, X)
    396:   for (numpy_W, tf_W) in zip(W0s, W):
    397:     u.check_equal(numpy_W.shape, u.fix_shape(tf_W.shape))",tf.constant(Y0) where 'Y0' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
damslab/reproducibility,https://github.com/damslab/reproducibility,sigmod2023-AWARE-p5/experiments/code/MM/tf/vm.py,16,"    13: args = parser.parse_args()
    14: 
    15: 
>>> 16: matrix = tf.constant(np.genfromtxt(args.data, delimiter="",""))
    17: vector = tf.constant(np.random.random_sample((matrix.shape[1], 1)))
    18: 
    19: # print(dfv)",tf.constant() wraps np.genfromtxt(). Entire file contents embedded into graph as a constant permanently. Use tf.data.Dataset or tf.placeholder instead.
damslab/reproducibility,https://github.com/damslab/reproducibility,sigmod2023-AWARE-p5/experiments/code/MM/tf/mv.py,16,"    13: parser.add_argument(""--data"", type=str, help=""The filepath to csv file input"")
    14: args = parser.parse_args()
    15: 
>>> 16: matrix = tf.constant(np.genfromtxt(args.data, delimiter="",""))
    17: vector = tf.constant(np.random.random_sample((1, matrix.shape[0])))
    18: 
    19: # print(dfv)",tf.constant() wraps np.genfromtxt(). Entire file contents embedded into graph as a constant permanently. Use tf.data.Dataset or tf.placeholder instead.
JonathonLuiten/PReMVOS,https://github.com/JonathonLuiten/PReMVOS,code/ReID_net/scripts/test_load_pairs.py,9,"    6: 
    7:   image_list = np.genfromtxt('/fastwork/luiten/mywork/data/CUHK03/number_of_images.csv', delimiter=',')
    8:   image_list = image_list.astype(np.int32)
>>> 9:   num_images = tf.constant(image_list)
    10: 
    11:   rand = tf.random_uniform([7], maxval=tf.int32.max, dtype=tf.int32)
    12:   sample_same_person = rand[0] % 2",tf.constant(image_list) where 'image_list' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
ZP1481616577/Baselines_LSR-IGRU,https://github.com/ZP1481616577/Baselines_LSR-IGRU,LSR-IGRU/main_model_sp500.py,1185,"    1182: 
    1183:         x_train = tf.constant(X_train, dtype=tf.float32)
    1184:         y_train = tf.constant(Y_train, dtype=tf.float32)
>>> 1185:         x_train_matrx = tf.constant(matrx_1, dtype=tf.float32)
    1186: 
    1187:         for model_num in range(self.number_of_models[0], self.number_of_models[-1]):
    1188:             print(""###"" + str(""2022-12-31"") + ""###model_num="" + str(model_num))",tf.constant(matrx_1) where 'matrx_1' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
ZP1481616577/Baselines_LSR-IGRU,https://github.com/ZP1481616577/Baselines_LSR-IGRU,LSR-IGRU/main_model_sp500.py,1251,"    1248:                 self.construct_pred_data()
    1249:             )
    1250:             x_pred = tf.constant(X_pred, dtype=tf.float32)
>>> 1251:             x_pred_matrx = tf.constant(matrx_1, dtype=tf.float32)
    1252: 
    1253:             N = len(stock_choose)
    1254:             F = len(self.feature_cols)",tf.constant(matrx_1) where 'matrx_1' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
damslab/reproducibility,https://github.com/damslab/reproducibility,sigmod2023-AWARE-p5/experiments/code/tensorflow/LinearRegressionGraphSparseFP32.py,39,"    36:     else:
    37:         df = pd.read_csv(path, header=None)
    38: 
>>> 39:     data = tf.convert_to_tensor(df, dtype=np.float32)
    40:     return data
    41: 
    42: ",tf.convert_to_tensor(df) where 'df' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
sunnsset/Benchmarking_single-cell_RNA_and_ATAC_data_integration,https://github.com/sunnsset/Benchmarking_single-cell_RNA_and_ATAC_data_integration,unpaired_methods/3-MMD-MA/demos/manifoldAlignDistortionPen_mmd_multipleStarts_1469.py,144,"    141: record = open('loss_1469.txt', 'w')
    142: n1 = k1_matrix.shape[0]
    143: n2 = k2_matrix.shape[0]
>>> 144: K1 = tf.constant(k1_matrix, dtype=tf.float32)
    145: K2 = tf.constant(k2_matrix, dtype=tf.float32)
    146: alpha = tf.Variable(tf.random_uniform([n1,p],minval=0.0,maxval=0.1,seed=k))
    147: beta = tf.Variable(tf.random_uniform([n2,p],minval=0.0,maxval=0.1,seed=k))",tf.constant(k1_matrix) where 'k1_matrix' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
sunnsset/Benchmarking_single-cell_RNA_and_ATAC_data_integration,https://github.com/sunnsset/Benchmarking_single-cell_RNA_and_ATAC_data_integration,unpaired_methods/3-MMD-MA/demos/manifoldAlignDistortionPen_mmd_multipleStarts_1469.py,145,"    142: n1 = k1_matrix.shape[0]
    143: n2 = k2_matrix.shape[0]
    144: K1 = tf.constant(k1_matrix, dtype=tf.float32)
>>> 145: K2 = tf.constant(k2_matrix, dtype=tf.float32)
    146: alpha = tf.Variable(tf.random_uniform([n1,p],minval=0.0,maxval=0.1,seed=k))
    147: beta = tf.Variable(tf.random_uniform([n2,p],minval=0.0,maxval=0.1,seed=k))
    148: ",tf.constant(k2_matrix) where 'k2_matrix' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
ZP1481616577/Baselines_LSR-IGRU,https://github.com/ZP1481616577/Baselines_LSR-IGRU,LSR-IGRU/main_model_csi300.py,2592,"    2589: 
    2590:         x_train = tf.constant(X_train, dtype=tf.float32)
    2591:         y_train = tf.constant(Y_train, dtype=tf.float32)
>>> 2592:         x_train_matrx = tf.constant(matrx_1, dtype=tf.float32)
    2593: 
    2594:         for model_num in range(self.number_of_models[0], self.number_of_models[-1]):
    2595:             print(""###"" + str(""2022-12-31"") + ""###model_num="" + str(model_num))",tf.constant(matrx_1) where 'matrx_1' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
ZP1481616577/Baselines_LSR-IGRU,https://github.com/ZP1481616577/Baselines_LSR-IGRU,LSR-IGRU/main_model_csi300.py,2658,"    2655:                 self.construct_pred_data()
    2656:             )
    2657:             x_pred = tf.constant(X_pred, dtype=tf.float32)
>>> 2658:             x_pred_matrx = tf.constant(matrx_1, dtype=tf.float32)
    2659: 
    2660:             N = len(stock_choose)
    2661:             F = len(self.feature_cols)",tf.constant(matrx_1) where 'matrx_1' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
sunnsset/Benchmarking_single-cell_RNA_and_ATAC_data_integration,https://github.com/sunnsset/Benchmarking_single-cell_RNA_and_ATAC_data_integration,unpaired_methods/3-MMD-MA/demos/.ipynb_checkpoints/manifoldAlignDistortionPen_mmd_multipleStarts_1469-checkpoint.py,144,"    141: record = open('loss_1469.txt', 'w')
    142: n1 = k1_matrix.shape[0]
    143: n2 = k2_matrix.shape[0]
>>> 144: K1 = tf.constant(k1_matrix, dtype=tf.float32)
    145: K2 = tf.constant(k2_matrix, dtype=tf.float32)
    146: alpha = tf.Variable(tf.random_uniform([n1,p],minval=0.0,maxval=0.1,seed=k))
    147: beta = tf.Variable(tf.random_uniform([n2,p],minval=0.0,maxval=0.1,seed=k))",tf.constant(k1_matrix) where 'k1_matrix' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
sunnsset/Benchmarking_single-cell_RNA_and_ATAC_data_integration,https://github.com/sunnsset/Benchmarking_single-cell_RNA_and_ATAC_data_integration,unpaired_methods/3-MMD-MA/demos/.ipynb_checkpoints/manifoldAlignDistortionPen_mmd_multipleStarts_1469-checkpoint.py,145,"    142: n1 = k1_matrix.shape[0]
    143: n2 = k2_matrix.shape[0]
    144: K1 = tf.constant(k1_matrix, dtype=tf.float32)
>>> 145: K2 = tf.constant(k2_matrix, dtype=tf.float32)
    146: alpha = tf.Variable(tf.random_uniform([n1,p],minval=0.0,maxval=0.1,seed=k))
    147: beta = tf.Variable(tf.random_uniform([n2,p],minval=0.0,maxval=0.1,seed=k))
    148: ",tf.constant(k2_matrix) where 'k2_matrix' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
WuChenshen/MeRGAN,https://github.com/WuChenshen/MeRGAN,mergan.py,182,"    179:         disc_acgan_fake_acc = tf.add_n(disc_acgan_fake_accs) / len(DEVICES)
    180: 
    181:     _fixed_noise = pickle.load(open('/datatmp/result/fixed_noise/fixed_noise','r'))
>>> 182:     fixed_noise_one = tf.constant(_fixed_noise)
    183:     fixed_noise_samples = []
    184:     for i in range(NUM_CLASS):
    185:         fixed_labels_one = tf.constant(np.ones(100,dtype='int32')*i)",tf.constant(_fixed_noise) where '_fixed_noise' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
tcl9876/Denoising_Student,https://github.com/tcl9876/Denoising_Student,training.py,28,"    25:         X = np.load(os.path.join(datadir, 'x_train_%d.npy' % shardnum))
    26:         Y = np.load(os.path.join(datadir, 'y_train_%d.npy' % shardnum))
    27: 
>>> 28:     xtensor = tf.constant(X)
    29:     ytensor = tf.constant(Y)
    30: 
    31:     del X",tf.constant(X) where 'X' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
tcl9876/Denoising_Student,https://github.com/tcl9876/Denoising_Student,training.py,29,"    26:         Y = np.load(os.path.join(datadir, 'y_train_%d.npy' % shardnum))
    27: 
    28:     xtensor = tf.constant(X)
>>> 29:     ytensor = tf.constant(Y)
    30: 
    31:     del X
    32:     del Y",tf.constant(Y) where 'Y' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
sciforce/phones-las,https://github.com/sciforce/phones-las,utils/vocab_utils.py,41,"    38:     vocab_list = load_vocab(filename)
    39: 
    40:     return tf.contrib.lookup.index_table_from_tensor(
>>> 41:         tf.constant(vocab_list), num_oov_buckets=0, default_value=UNK_ID)
    42: ",tf.constant(vocab_list) where 'vocab_list' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
avalonstrel/GatedConvolution,https://github.com/avalonstrel/GatedConvolution,inpaint_ops.py,565,"    562:     logger.info('Size of imageB: {}'.format(f.shape))
    563: 
    564:     with tf.Session() as sess:
>>> 565:         bt = tf.constant(b, dtype=tf.float32)
    566:         ft = tf.constant(f, dtype=tf.float32)
    567: 
    568:         yt, flow = contextual_attention(",tf.constant(b) where 'b' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
avalonstrel/GatedConvolution,https://github.com/avalonstrel/GatedConvolution,inpaint_ops.py,566,"    563: 
    564:     with tf.Session() as sess:
    565:         bt = tf.constant(b, dtype=tf.float32)
>>> 566:         ft = tf.constant(f, dtype=tf.float32)
    567: 
    568:         yt, flow = contextual_attention(
    569:             ft, bt, stride=stride, rate=rate,",tf.constant(f) where 'f' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
